h3_cell,hotspot_name,center_lat,center_lon,PCRI,priority_score,confidence,enforcement_tier,violations,persistence_pct,chronicity_score,dominant_violation,root_cause,recommendation,peak_hour,insight
89618925b7bffff,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",12.964633010508473,77.58411565235404,33.83925720041902,60.12980320294625,83.85222742923463,Critical,2655,89.5,705.669597698371,WRONG PARKING,General Illegal Parking,Routine monitoring,5,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India) has a PCRI of 33.8 from 2655 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
8961892ec9bffff,"Pusa Thippasandra Main Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",12.971754926402232,77.65805436940182,33.543068798337515,49.714049770473714,74.6785021667115,Critical,1120,64.5,452.9174792881543,NO PARKING,General Illegal Parking,Routine monitoring,1,"Pusa Thippasandra Main Road, Nada Prabhu Kempegowda Circle, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India) has a PCRI of 33.5 from 1120 violations. Primary issue: General Illegal Parking. Recommended enforcement around 1:00."
89618920973ffff,"Panathur Main Road, Darshan Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",12.938511721871256,77.69746214422713,33.243729229035715,50.599903738669305,68.24174944369221,Critical,611,71.1,456.22966528662636,WRONG PARKING,General Illegal Parking,Routine monitoring,23,"Panathur Main Road, Darshan Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India) has a PCRI of 33.2 from 611 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
8961892e01bffff,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",12.995477173478307,77.69541439144045,33.22096133797739,37.88605790668173,64.63553736055803,Critical,435,30.3,184.15255997347575,NO PARKING,Road Capacity Reduction,Increase enforcement and towing,6,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India) has a PCRI of 33.2 from 435 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 6:00."
89618920933ffff,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",12.931488912173913,77.69284063652174,33.200016761226074,30.74082174180931,50.55428471958388,High,115,8.6,40.880875643514734,PARKING IN A MAIN ROAD,Road Capacity Reduction,Increase enforcement and towing,5,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India) has a PCRI of 33.2 from 115 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 5:00."
8961892e9a3ffff,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.97962000577045,77.60710223500317,33.11343199778376,55.66621248682259,78.31499242340297,Critical,1577,82.9,610.4684292665424,NO PARKING,Demand Overflow,Create dedicated parking capacity,5,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India) has a PCRI of 33.1 from 1577 violations. Primary issue: Demand Overflow. Recommended enforcement around 5:00."
89618925b6fffff,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",12.96484813155883,77.57891700692142,33.10397278233845,57.959425019703794,77.1027339430199,Critical,1407,91.4,662.6431940560241,WRONG PARKING,General Illegal Parking,Routine monitoring,5,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India) has a PCRI of 33.1 from 1407 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
8960145a24fffff,"1st Cross Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",12.973552326849342,77.55094984768456,33.05086986731593,54.36418629144415,83.27210658321891,Critical,2514,73.7,577.0730696827441,NO PARKING,General Illegal Parking,Routine monitoring,6,"1st Cross Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India) has a PCRI of 33.1 from 2514 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
8961892cb7bffff,"Ayyappa Temple Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",13.070326850995732,77.58745800327169,32.9985312277648,52.48024924601925,77.09517801440094,Critical,1406,73.7,534.2671497093305,WRONG PARKING,Demand Overflow,Create dedicated parking capacity,6,"Ayyappa Temple Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India) has a PCRI of 33.0 from 1406 violations. Primary issue: Demand Overflow. Recommended enforcement around 6:00."
896014582dbffff,"Dr Rajkumar Puniya Bhoomi Road, Block 2, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",13.017430917449664,77.53151173713647,32.86516986463731,40.55539623763588,64.92428728986964,Critical,447,40.1,244.8022086198409,WRONG PARKING,General Illegal Parking,Routine monitoring,6,"Dr Rajkumar Puniya Bhoomi Road, Block 2, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India) has a PCRI of 32.9 from 447 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
8961892cb4fffff,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",13.071134753108593,77.58825705440213,32.56789869354987,49.597824853027205,75.81133399646993,Critical,1246,66.4,473.3321307931545,WRONG PARKING,Demand Overflow,Create dedicated parking capacity,6,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India) has a PCRI of 32.6 from 1246 violations. Primary issue: Demand Overflow. Recommended enforcement around 6:00."
8960145b10fffff,"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",12.988468948127688,77.55017622673401,32.46070808676924,45.27249124909915,65.96377346661212,Critical,493,56.6,351.0635102728364,WRONG PARKING,Demand Overflow,Create dedicated parking capacity,5,"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India) has a PCRI of 32.5 from 493 violations. Primary issue: Demand Overflow. Recommended enforcement around 5:00."
8960145b147ffff,"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",12.992856968048654,77.553468042083,32.44770854277568,47.77201111067558,74.04324399652488,Critical,1055,61.8,430.2666460916516,WRONG PARKING,Demand Overflow,Create dedicated parking capacity,21,"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India) has a PCRI of 32.4 from 1055 violations. Primary issue: Demand Overflow. Recommended enforcement around 21:00."
89618920907ffff,"BSR Paradise Road, Prestige Sunnyside Oak, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)",12.931938391768986,77.69580948619134,32.43927264557581,32.31635992610423,54.681432962828914,High,170,15.8,81.23828419274204,PARKING IN A MAIN ROAD,Road Capacity Reduction,Increase enforcement and towing,23,"BSR Paradise Road, Prestige Sunnyside Oak, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India) has a PCRI of 32.4 from 170 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 23:00."
8961892e28fffff,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",13.010215706658933,77.69743873842228,32.423777796387085,45.743508643630896,64.5375185184609,Critical,431,58.6,355.6097394711049,WRONG PARKING,Road Capacity Reduction,Increase enforcement and towing,5,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India) has a PCRI of 32.4 from 431 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 5:00."
89618925b2bffff,"Tippu Sultan Palace Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",12.959353348561404,77.57734154294737,32.27762760523734,55.24882573428806,77.23783063865498,Critical,1425,84.9,616.5971682227131,WRONG PARKING,General Illegal Parking,Routine monitoring,6,"Tippu Sultan Palace Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India) has a PCRI of 32.3 from 1425 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
8961892c9d7ffff,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.035423428050173,77.58910265843787,31.91516799778008,56.035916032050714,79.44560273452991,Critical,1754,86.8,648.415454996117,NO PARKING,General Illegal Parking,Routine monitoring,22,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India) has a PCRI of 31.9 from 1754 violations. Primary issue: General Illegal Parking. Recommended enforcement around 22:00."
8960145b307ffff,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",13.00844448062599,77.55470298613312,31.56517577380936,57.99063186258033,83.31430889686824,Critical,2524,90.1,705.8430703880223,WRONG PARKING,General Illegal Parking,Routine monitoring,4,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India) has a PCRI of 31.6 from 2524 violations. Primary issue: General Illegal Parking. Recommended enforcement around 4:00."
8961892e383ffff,"Outer Ring Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",13.000381898826648,77.67790889425292,31.532943088428834,40.972410862510095,57.971625428405495,Critical,232,46.7,254.5634957815182,PARKING IN A MAIN ROAD,Road Capacity Reduction,Increase enforcement and towing,19,"Outer Ring Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India) has a PCRI of 31.5 from 232 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 19:00."
8960145a393ffff,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",12.947519518421052,77.53351687105264,31.456320318408853,31.646112599307664,46.19623636755979,High,76,17.1,74.279072713698,NO PARKING,Heavy Vehicle Obstruction,Restrict heavy vehicle parking,19,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India) has a PCRI of 31.5 from 76 violations. Primary issue: Heavy Vehicle Obstruction. Recommended enforcement around 19:00."
896189209a3ffff,"Doddakannelli Road, Dr BR Ambedkar Layout, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",12.926118326229297,77.69485079015143,31.250506229077097,33.61909872035963,54.74344462006443,High,171,23.7,121.99561910047882,NO PARKING,Road Capacity Reduction,Increase enforcement and towing,23,"Doddakannelli Road, Dr BR Ambedkar Layout, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India) has a PCRI of 31.3 from 171 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 23:00."
89601690c77ffff,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",13.191944259672132,77.6470463340164,31.097148462107548,30.204512874305024,51.17743184504584,High,122,13.2,63.520833490915905,PARKING IN A MAIN ROAD,Heavy Vehicle Obstruction,Restrict heavy vehicle parking,20,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India) has a PCRI of 31.1 from 122 violations. Primary issue: Heavy Vehicle Obstruction. Recommended enforcement around 20:00."
89618925b67ffff,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",12.962801808934968,77.5781623552273,31.034903319388267,53.7815607627913,73.42113864694501,Critical,995,86.2,595.1030136037924,WRONG PARKING,General Illegal Parking,Routine monitoring,0,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India) has a PCRI of 31.0 from 995 violations. Primary issue: General Illegal Parking. Recommended enforcement around 0:00."
89618925b63ffff,"Sri Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",12.963862300350055,77.58164655115154,30.940417604812865,53.85228375093464,76.49663306460769,Critical,1329,84.9,610.6801153812214,WRONG PARKING,General Illegal Parking,Routine monitoring,4,"Sri Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India) has a PCRI of 30.9 from 1329 violations. Primary issue: General Illegal Parking. Recommended enforcement around 4:00."
8960145a3a3ffff,"Dr Rajkumar Puniya Bhoomi Road, Azeez Sait Industrial Estate, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",12.949603454999998,77.52276617999999,30.930163167624574,28.369458786800617,46.73483090037668,High,80,7.9,34.71614832191227,NO PARKING,Heavy Vehicle Obstruction,Restrict heavy vehicle parking,2,"Dr Rajkumar Puniya Bhoomi Road, Azeez Sait Industrial Estate, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India) has a PCRI of 30.9 from 80 violations. Primary issue: Heavy Vehicle Obstruction. Recommended enforcement around 2:00."
896189264d3ffff,"Hosur Road, Sattva Texonic, Bommasandra Industrial Area, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",12.819783003508773,77.68780519649123,30.858392206461076,30.666153227991117,43.18268588378928,High,57,15.8,64.15499956663342,PARKING IN A MAIN ROAD,Road Capacity Reduction,Increase enforcement and towing,3,"Hosur Road, Sattva Texonic, Bommasandra Industrial Area, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India) has a PCRI of 30.9 from 57 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 3:00."
8961892e3d3ffff,"MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",13.005691039545782,77.68578480170845,30.69050944493429,43.17466338729341,75.30481116794635,Critical,1188,51.3,363.2485231002371,WRONG PARKING,General Illegal Parking,Routine monitoring,5,"MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India) has a PCRI of 30.7 from 1188 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
89618925c37ffff,"Thavarekere Main Road, Thavarekere Extension, Tavarekere, Bengaluru, Karnataka. Pin-560029 (India)",12.923188155737703,77.60997036065574,30.542802402582588,31.170993285615882,43.89194658974038,High,61,18.4,75.93927268482967,PARKING IN A MAIN ROAD,Road Capacity Reduction,Increase enforcement and towing,21,"Thavarekere Main Road, Thavarekere Extension, Tavarekere, Bengaluru, Karnataka. Pin-560029 (India) has a PCRI of 30.5 from 61 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 21:00."
896189242afffff,"Hosapalya Main Road, BKL Colony, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",12.906434069376663,77.62933996160638,30.513989710890936,47.44021578038584,70.04373193013558,Critical,724,68.4,450.4941411920598,WRONG PARKING,General Illegal Parking,Routine monitoring,6,"Hosapalya Main Road, BKL Colony, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India) has a PCRI of 30.5 from 724 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
8961892536bffff,"Domlur Inner Ring Road, Dr BR Ambedkar Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.966436543771044,77.64152168754208,30.356879077912264,33.79110298164801,60.58841309663847,High,297,26.3,149.83355869509214,NO PARKING,General Illegal Parking,Routine monitoring,8,"Domlur Inner Ring Road, Dr BR Ambedkar Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India) has a PCRI of 30.4 from 297 violations. Primary issue: General Illegal Parking. Recommended enforcement around 8:00."
8960145b423ffff,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",12.978769179977503,77.58104184814398,30.34755785162886,49.960745859629164,72.22443029749309,Critical,889,76.3,518.170197606008,NO PARKING,Demand Overflow,Create dedicated parking capacity,3,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India) has a PCRI of 30.3 from 889 violations. Primary issue: Demand Overflow. Recommended enforcement around 3:00."
8961892ed47ffff,"Old Madras Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",12.978244654189945,77.62867716871509,30.248517793605316,37.9026382891632,55.22693556284798,Critical,179,40.8,211.87263951632056,WRONG PARKING,Road Capacity Reduction,Increase enforcement and towing,3,"Old Madras Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India) has a PCRI of 30.2 from 179 violations. Primary issue: Road Capacity Reduction. Recommended enforcement around 3:00."
8960145b373ffff,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",13.013338014220183,77.55465504412267,30.241365502602346,52.243807804994425,72.08006198439263,Critical,877,84.2,570.6778431840769,NO PARKING,General Illegal Parking,Routine monitoring,5,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India) has a PCRI of 30.2 from 877 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
